측정 연도,측정 월,측정 일자,정점명,위도,경도,날씨,수심,수층,투명도,수질평가지수(WQI)등급,수온,염분,수소이온농도,용존산소량,화학적산소요구량,암모니아성질소,아질산성질소,질산성질소,용존무기질소,총질소,용존무기인,총인,규산규소,부유물질,클로로필에이
2018,08,2018-08-30,서귀포3,33.229444,126.566944,구름많음,50,표층,4.5,3,22.97,32.63,8.36,8.12,1.64,8.82,1.3,0.19,10.31,79.53,0.2,8.87,98.5,4.06,2.12
2018,08,2018-08-30,성산포1,33.48,126.938611,구름많음,17,표층,6.7,3,24.2,32.64,8.34,7.55,1.38,0.95,1.3,0.19,2.44,101.75,0.02,11.28,94.58,2.83,0.72
2018,08,2018-08-30,성산포2,33.411389,126.938611,구름많음,48,표층,6.8,3,22.68,32.69,8.33,7.91,1.51,4.79,1.5,1.8,8.09,170.28,0.2,13.52,124.68,4.11,2.14
2018,08,2018-08-30,제주1,33.526944,126.532778,구름많음,13,표층,4.6,3,21.19,32.78,8.35,7.23,1.37,1.86,1.3,0.19,3.35,158.42,0.1,14.63,73.16,0.17,5.44
2018,08,2018-08-30,제주2,33.500556,126.427778,구름많음,25,표층,5.1,3,21.95,32.69,8.3,7.6,1.61,0.97,1.3,0.19,2.45,156.63,0.1,13.89,62.13,3.56,5.74
2018,08,2018-08-30,제주3,33.533889,126.568333,구름많음,18,표층,7.5,2,21.57,32.75,8.31,7.3,1.58,1.9,2.2,1.9,6,134.54,0,12.52,138.54,2.22,2
2018,08,2018-08-30,조천1,33.5375,126.855556,구름많음,16,표층,7.8,1,22.52,32.47,8.28,6.85,1.62,7.92,3.5,82.9,94.32,211.23,1.5,17.24,273.7,2.67,0.47
2018,08,2018-08-30,조천2,33.573889,126.732778,구름많음,43,표층,6.3,2,21.27,32.67,8.3,7.13,1.4,2.25,4.5,64,70.75,149.94,4.5,14.14,245.48,5.83,0.03
2018,08,2018-08-30,조천3,33.560556,126.666389,구름많음,24,표층,7.2,2,20.53,32.76,8.28,6.97,1.66,2.58,3.3,22.9,28.78,135.77,0.02,15.56,144.12,3.94,0.91
2018,08,2018-08-30,표선1,33.280833,126.7675,구름많음,40,표층,5.1,2,23.04,32.85,8.31,7.77,1.42,16.2,1.9,7.4,25.5,134.11,0.2,14.73,127.85,1.67,1.22
2018,08,2018-08-30,표선2,33.325556,126.865556,구름많음,30,표층,5.4,2,22.93,32.7,8.34,8.11,1.43,12.47,1.3,0,13.77,94.96,0.02,9.77,82.63,3.67,1.44
2018,08,2018-08-30,한림1,33.376111,126.185,구름많음,24,표층,5.4,3,22.18,33,8.32,8.03,1.5,13.08,1,0.4,14.48,112.8,0,11.5,88.31,3.56,2.66
2018,08,2018-08-30,한림2,33.463056,126.274444,구름많음,32,표층,4.8,2,22.53,33,8.29,8.03,1.45,5.08,1.8,16.7,23.58,103.91,0.9,11.9,72.94,7.67,1.39
2018,08,2018-08-30,한림3,33.294444,126.16,구름많음,26,표층,6.4,4,21.84,32.98,8.26,7.49,2.08,7.36,0.4,0,7.76,128.23,0,12.74,40.35,12.78,2.02
2018,08,2018-08-30,대정1,33.2025,126.251667,구름많음,7,저층,6.2,3,20.87,33.02,8.2,7.08,1.42,5.03,0.5,3.3,8.83,205.23,0.6,14.6,87.11,0.11,4.8
2018,08,2018-08-30,대정2,33.22,126.3275,구름많음,28,저층,7.5,3,20.46,33.02,8.16,6.01,1.85,4.3,1.7,15.9,21.9,230.73,0.8,16.93,121.86,5.37,3.54
2018,08,2018-08-30,대정3,33.237778,126.202778,구름많음,25,저층,5.2,3,19.22,33.24,8.19,7.01,2.19,5.81,1.9,31.3,39.01,231.74,0.6,19.25,167.3,1.63,3.42
2018,08,2018-08-30,서귀포1,33.2625,126.661111,구름많음,29,저층,4.9,2,19.73,33,8.24,6.9,2.06,3.53,3.6,150.5,157.63,230.16,2,15.84,842.91,1.11,1.05
2018,08,2018-08-30,서귀포2,33.229444,126.4125,구름많음,24,저층,8,2,20.47,32.88,8.17,6.7,1.74,6.85,2.5,31.4,40.75,229.39,0.7,16.74,185.84,0.44,2.32
2018,08,2018-08-30,서귀포3,33.229444,126.566944,구름많음,50,저층,4.5,3,15.42,33.78,8.16,7.51,2.11,7.92,2.3,106.7,116.92,204.47,14,22.57,320.68,5.26,0.18
2018,08,2018-08-30,성산포1,33.48,126.938611,구름많음,17,저층,6.7,3,19.38,33.11,8.23,6.71,1.74,5.56,3.4,58.2,67.16,232.13,6.8,19.34,215.04,5,0.03
2018,08,2018-08-30,성산포2,33.411389,126.938611,구름많음,48,저층,6.8,3,18.05,33.16,8.22,7.36,1.98,5.38,0.8,2.5,8.68,233.06,1.2,19.93,111.58,4,2.12
2018,08,2018-08-30,제주1,33.526944,126.532778,구름많음,13,저층,4.6,3,20.15,32.92,8.32,6.86,1.56,3.19,4.6,53.2,60.99,156.84,0.8,14.6,217.14,2.63,0.89
2018,08,2018-08-30,제주2,33.500556,126.427778,구름많음,25,저층,5.1,3,20.2,32.97,8.22,6.95,1.62,2.23,2.7,28.7,33.63,65.59,0.1,6.98,153.13,5.33,2.48
2018,08,2018-08-30,제주3,33.533889,126.568333,구름많음,18,저층,7.5,2,19.75,32.96,8.27,6.81,2.19,3.95,4.7,54.8,63.45,91.62,1.7,10.08,238,5.41,0.56
2018,08,2018-08-30,조천1,33.5375,126.855556,구름많음,16,저층,7.8,1,20.34,32.78,8.27,6.82,1.77,5.01,3.6,40.4,49.01,167.85,4.4,15.1,206.75,3.26,0.04
2018,08,2018-08-30,조천2,33.573889,126.732778,구름많음,43,저층,6.3,2,19.16,32.95,8.26,6.95,1.45,4.19,3,33.1,40.29,188.58,1.1,13.76,189,7.74,0.24
2018,08,2018-08-30,조천3,33.560556,126.666389,구름많음,24,저층,7.2,2,19.84,32.85,8.23,6.79,1.96,3.15,4.1,51.3,58.55,229.07,2.5,15.93,234.08,5.04,0.17
2018,08,2018-08-30,표선1,33.280833,126.7675,구름많음,40,저층,5.1,2,19.86,32.97,8.23,6.77,1.69,2.73,3.5,54.7,60.93,229.1,5.4,16.8,203.2,3.44,0.09
2018,08,2018-08-30,표선2,33.325556,126.865556,구름많음,30,저층,5.4,2,20.21,32.95,8.24,6.71,2.01,3.54,4.5,50.3,58.34,199.58,2.3,12.99,206.81,5.04,0.05
2018,08,2018-08-30,한림1,33.376111,126.185,구름많음,24,저층,5.4,3,19.86,33.14,8.23,7.24,1.84,0.76,1.8,26.3,28.86,142.79,0.4,10.08,153.3,8.17,3.42
2018,08,2018-08-30,한림2,33.463056,126.274444,구름많음,32,저층,4.8,2,18.87,33.2,8.14,6.89,1.98,2.45,3.3,61.5,67.25,197.83,1.7,15.84,236.52,5.33,0.39
2018,08,2018-08-30,한림3,33.294444,126.16,구름많음,26,저층,6.4,4,16.78,33.51,8.15,6.41,1.96,20.45,1.2,1,22.65,245.42,0,24.49,69.38,3.59,1.14
2018,05,2018-05-11,대정1,33.2025,126.251667,구름조금,19,표층,10,1,16.27,34.15,8.3,8.45,2.1,5,2.77,54.4,62.17,142.81,5.02,15.81,203.5,14,0.53
2018,05,2018-05-11,대정2,33.22,126.3275,구름조금,29,표층,10.5,1,16.55,34.25,8.29,8.57,1.07,3.86,0.83,21.25,25.94,84.67,2.14,13.95,165.8,9.6,0.57
2018,05,2018-05-11,대정3,33.237778,126.202778,구름조금,30,표층,11.5,1,16.66,34.27,8.31,8.25,1.2,4.05,0.69,28,32.74,108.74,2.76,15.22,166.9,11.4,0.67
2018,05,2018-05-11,서귀포1,33.2625,126.661111,구름조금,28,표층,8.2,2,17.22,34.08,8.32,7.39,1.07,2.34,0.78,33.75,36.87,139.31,0.03,14.63,228.7,12.3,0.85
2018,05,2018-05-11,서귀포2,33.229444,126.4125,구름조금,24,표층,11,1,15.85,33.76,7.92,8.71,2.08,7.63,2.69,118.3,128.62,224.29,4.46,17.42,353.2,12.3,0.26
2018,05,2018-05-11,서귀포3,33.229444,126.566944,구름조금,49,표층,8,2,16.77,34.06,8.31,8.45,1.07,6.09,1.76,43.65,51.5,147.64,1.27,17.05,218,11.3,0.63
2018,05,2018-05-11,성산포1,33.48,126.938611,구름조금,21,표층,9.5,1,16.24,34.35,8.3,8.29,1.67,2.79,1.43,12.75,16.97,123.28,1.92,13.61,96.7,13.4,0.4
2018,05,2018-05-11,성산포2,33.411389,126.938611,구름조금,46,표층,8,1,17.76,34.37,8.33,8.62,1.14,0.34,0.13,0.45,0.92,84.97,1.49,12.28,49.2,16.6,0.54
2018,05,2018-05-11,제주1,33.526944,126.532778,구름조금,15,표층,11.2,1,16.02,34.34,8.27,8.73,0.82,3.82,3.35,42.6,49.77,154.24,3.84,18.41,243.4,11,0.49
2018,05,2018-05-11,제주2,33.500556,126.427778,구름조금,26,표층,9.7,1,15.94,34.37,8.37,8.52,0.83,0.87,1.85,30.38,33.1,129.75,0.81,16.96,207.3,9.9,0.96
2018,05,2018-05-11,제주3,33.533889,126.568333,구름조금,18,표층,7.5,1,16,34.35,8.3,8.17,1.15,6.09,3.6,35.03,44.72,173,8.87,25.7,221.7,12.8,0.47
2018,05,2018-05-11,조천1,33.5375,126.855556,구름조금,14,표층,8.8,1,16.6,34.26,8.29,8.11,1.69,4.48,2.93,43.57,50.98,133.35,2.11,16.49,230.6,6.4,0.51
2018,05,2018-05-11,조천2,33.573889,126.732778,구름조금,43,표층,9.6,1,15.96,34.39,8.29,7.76,1.17,3.61,5.11,38.91,47.63,134.3,5.58,20.4,222.3,4.8,0.78
2018,05,2018-05-11,조천3,33.560556,126.666389,구름조금,28,표층,9.5,1,15.82,34.41,8.28,8.09,1,3.37,5.64,44.98,53.99,147.14,7.1,21.14,234.5,15,0.32
2018,05,2018-05-11,표선1,33.280833,126.7675,구름조금,37,표층,8.8,3,17.66,34.01,8.33,7.11,1.1,1.78,1.11,23.81,26.7,106.13,2.36,13.92,212.2,10.1,1.08
2018,05,2018-05-11,표선2,33.325556,126.865556,구름조금,29,표층,9,3,17.07,34.33,8.31,7.32,1.07,1.6,0.52,6.85,8.97,92.53,0.12,13.58,116.4,11.1,0.91
2018,05,2018-05-11,한림1,33.376111,126.185,구름조금,27,표층,12.5,1,16.68,34.36,8.31,8.45,1.66,7.29,0.64,5.52,13.45,83.54,0.09,12,125.4,11.8,0.28
2018,05,2018-05-11,한림2,33.463056,126.274444,구름조금,33,표층,11,1,16.67,34.12,8.38,8.57,1.32,4.54,0.36,87.61,92.51,188.45,1.3,15.35,300.5,10.4,0.3
2018,05,2018-05-11,한림3,33.294444,126.16,구름조금,17,표층,12,1,16.69,34.31,8.3,8.36,1.57,3.01,0.94,20.51,24.46,98.85,0.68,13.11,167.5,13.2,0.35
2018,05,2018-05-11,대정1,33.2025,126.251667,구름조금,19,저층,10,1,16.29,34.15,8.31,8.44,1.7,4.19,2.23,52.51,58.93,139.45,1.83,15.72,206.19,10.9,0.58
2018,05,2018-05-11,대정2,33.22,126.3275,구름조금,29,저층,10.5,1,16.24,34.27,8.29,8.26,2.3,6.71,2.18,26.01,34.9,99.41,2.33,16.62,178.08,17.4,0.39
2018,05,2018-05-11,대정3,33.237778,126.202778,구름조금,30,저층,11.5,1,16.68,34.27,8.3,8.38,1.06,8.6,11.12,30.63,50.35,110.6,5.39,16.68,169.6,36.2,0.6
2018,05,2018-05-11,서귀포1,33.2625,126.661111,구름조금,28,저층,8.2,2,16.8,34.39,8.32,6.6,2.32,2.52,0.15,3.02,5.69,110.64,0.87,14.76,96.94,10,1.13
2018,05,2018-05-11,서귀포2,33.229444,126.4125,구름조금,24,저층,11,1,16.16,34.17,8.08,8.44,1.43,5.7,2.8,41.4,49.9,120.25,2.48,14.69,190.06,3.18,0.57
2018,05,2018-05-11,서귀포3,33.229444,126.566944,구름조금,49,저층,8,2,16.37,34.29,8.32,6.57,2.79,4.1,1.76,16.42,22.28,106.86,0.5,14.14,150.58,9.9,0.86
2018,05,2018-05-11,성산포1,33.48,126.938611,구름조금,21,저층,9.5,1,16.24,34.35,8.31,8.08,2.25,3.37,1.61,13.99,18.97,121.2,2.11,16.93,105.22,15.7,0.04
2018,05,2018-05-11,성산포2,33.411389,126.938611,구름조금,46,저층,8,1,16.21,34.39,8.31,7.79,2.47,3.68,2.09,14.41,20.18,111.5,1.83,15.07,135.3,18.7,0.57
2018,05,2018-05-11,제주1,33.526944,126.532778,구름조금,15,저층,11.2,1,15.76,34.38,8.28,8.33,1.15,4,3.53,35.76,43.29,123.42,4.19,17.42,230.16,21.5,0.48
2018,05,2018-05-11,제주2,33.500556,126.427778,구름조금,26,저층,9.7,1,15.71,34.37,8.26,8.62,1.27,27.2,3.11,36.71,67.02,117.59,2.6,16.9,219.04,21.3,0.78
2018,05,2018-05-11,제주3,33.533889,126.568333,구름조금,18,저층,7.5,1,15.69,34.4,8.27,8.04,1.3,9.62,5.28,47.64,62.54,158.44,8.18,21.11,235.14,35.5,0.3
2018,05,2018-05-11,조천1,33.5375,126.855556,구름조금,14,저층,8.8,1,16.15,34.33,8.36,8.54,1.17,8.86,3.49,32.49,44.84,154.73,7.32,21.58,202.5,9.2,0.65
2018,05,2018-05-11,조천2,33.573889,126.732778,구름조금,43,저층,9.6,1,15.61,34.42,8.28,7.81,1.29,6.01,6.01,40.67,52.69,128.06,5.08,18.26,223.61,8.7,0.28
2018,05,2018-05-11,조천3,33.560556,126.666389,구름조금,28,저층,9.5,1,15.66,34.41,8.28,7.85,1.09,2.95,6.17,46.02,55.14,158.51,6.79,21.05,232.9,31.9,0.37
2018,05,2018-05-11,표선1,33.280833,126.7675,구름조금,37,저층,8.8,3,16.46,34.4,8.31,6.39,2.39,3.5,1.88,11.68,17.06,82.11,0.09,14.45,119.14,16.8,0.57
2018,05,2018-05-11,표선2,33.325556,126.865556,구름조금,29,저층,9,3,16.14,34.39,8.3,5.78,1.7,9.44,4.31,26.85,40.6,107.35,4.71,16.28,163.72,8.5,0.13
2018,05,2018-05-11,한림1,33.376111,126.185,구름조금,27,저층,12.5,1,16.55,34.36,8.31,8.78,0.64,2.31,0.81,13.02,16.14,87.18,2.79,13.36,164.16,9.1,0.37
2018,05,2018-05-11,한림2,33.463056,126.274444,구름조금,33,저층,11,1,15.9,34.37,8.37,8.31,2.09,3.02,0.78,18.66,22.46,95.41,4.59,14.94,188.8,38.6,0.52
2018,05,2018-05-11,한림3,33.294444,126.16,구름조금,17,저층,12,1,16.44,34.34,8.3,8.35,0.94,6.17,0.97,16.65,23.79,135.53,11.25,22.51,172.12,26,0.35
2018,02,2018-02-26,서귀포1,33.2625,126.661111,구름조금,30,표층,13,1,14.41,34.31,8.31,8.45,1.01,5.49,3.3,69.2,77.99,170.55,16.43,18.38,310.55,4.85,0.33
2018,02,2018-02-26,서귀포3,33.229444,126.566944,구름조금,49,표층,12,2,14.35,34.4,8.27,8.52,1.17,7.42,3.53,146.11,157.06,165.97,22.07,22.2,1885.6,5.05,0.04
2018,02,2018-02-26,표선1,33.280833,126.7675,구름조금,44,표층,11,1,15.02,34.5,8.36,8.43,1.09,0.27,4.09,34.68,39.03,149.67,15.56,16.93,215.18,3.75,0.55
2018,02,2018-02-26,표선2,33.325556,126.865556,구름조금,33,표층,10.4,1,14.44,34.43,8.35,8.63,0.79,2.11,3.78,60.68,66.57,163.87,15.69,18.6,232.6,6.65,0.41
2018,02,2018-02-26,서귀포1,33.2625,126.661111,구름조금,30,저층,13,1,14.54,34.41,8.32,8.82,1.2,1.83,3.81,59,64.64,161.25,17.64,18.77,238.59,4.75,0.49
2018,02,2018-02-26,서귀포3,33.229444,126.566944,구름조금,49,저층,12,2,14.33,34.41,8.3,8.58,0.81,4.63,3.88,132.1,140.61,156.17,25.51,26.14,2707.54,9.65,0.05
2018,02,2018-02-26,표선1,33.280833,126.7675,구름조금,44,저층,11,1,14.41,34.39,8.32,8.56,0.79,3.4,5.11,63.8,72.31,166.74,17.08,20.8,250.07,6.65,0.33
2018,02,2018-02-26,표선2,33.325556,126.865556,구름조금,33,저층,10.4,1,13.63,34.48,8.34,8.24,0.82,11,2.31,69.33,82.64,169.92,18.17,18.38,261.97,5.75,0.29
2018,02,2018-02-25,대정1,33.2025,126.251667,구름많음,19,표층,10,2,14.02,34.42,8.19,9,0.55,1.4,3.77,46.3,51.46,160.05,17.89,23.21,231.2,4.45,0.3
2018,02,2018-02-25,대정2,33.22,126.3275,구름많음,29,표층,10.2,2,14.13,34.42,8.24,9.41,1.06,50.36,3.88,62.68,116.91,174.38,17.05,18.23,239.2,3.85,0.41
2018,02,2018-02-25,대정3,33.237778,126.202778,구름많음,28,표층,10.1,2,14.05,34.4,8.24,9.59,0.8,2.88,3.53,65.16,71.57,167.71,17.95,22.93,234.81,3.55,0.25
2018,02,2018-02-25,서귀포2,33.229444,126.4125,구름조금,25,표층,9.8,2,14.25,34.42,8.24,8.83,0.7,2.13,4.07,65.41,71.61,167.09,16.96,18.07,238.7,5.15,0.21
2018,02,2018-02-25,성산포1,33.48,126.938611,구름많음,18,표층,10,2,13.51,34.51,8.26,8.65,0.91,4.83,3.78,66.08,74.69,157.4,17.95,19.87,244.33,1.75,0.29
2018,02,2018-02-25,성산포2,33.411389,126.938611,구름많음,50,표층,10.5,2,14.01,34.43,8.25,8.86,1.01,6.19,3.29,128.08,137.56,160.31,19.51,20.23,2798.15,6.75,0.39
2018,02,2018-02-25,제주1,33.526944,126.532778,구름많음,14,표층,11.1,2,13.9,34.41,8.32,8.87,0.54,1.92,3.74,54.63,60.28,191.34,17.27,26.38,245.7,6.55,0.02
2018,02,2018-02-25,제주2,33.500556,126.427778,구름많음,26,표층,11,2,13.9,34.43,8.3,8.46,0.54,1.53,3.91,65.86,71.29,99.6,18.29,22.29,232.74,3.6,0.35
2018,02,2018-02-25,제주3,33.533889,126.568333,구름많음,18,표층,12,2,13.86,34.43,8.32,9.6,0.82,5.4,4.1,63.39,72.9,119.24,17.39,18.97,239.4,2.55,0.35
2018,02,2018-02-25,조천1,33.5375,126.855556,구름많음,16,표층,13,2,13.54,34.48,8.36,9.28,0.59,11.58,5.52,64.11,81.2,145.92,17.83,19.93,241.16,4.95,0.5
2018,02,2018-02-25,조천2,33.573889,126.732778,구름많음,43,표층,10,2,13.85,34.47,8.25,9,0.77,1.71,4.91,62.12,68.74,138.63,17.39,19.16,233.49,7.55,0.41
2018,02,2018-02-25,조천3,33.560556,126.666389,구름많음,28,표층,9,1,13.82,34.45,8.31,9.25,0.86,6.33,3.96,61.98,72.27,106.82,15.93,21.45,236.63,3.15,0.35
2018,02,2018-02-25,한림1,33.376111,126.185,구름많음,26,표층,10,2,13.97,34.42,8.29,10.01,1.09,2.93,3.68,63.94,70.55,164.67,16.55,17.02,231.78,4.75,0.34
2018,02,2018-02-25,한림2,33.463056,126.274444,구름많음,32,표층,12,1,14.01,34.44,8.29,8.74,0.7,5.52,3.82,70.69,80.02,168.21,16.4,18.1,251.86,7.05,0.32
2018,02,2018-02-25,한림3,33.294444,126.16,구름많음,20,표층,12,2,13.88,34.38,8.24,9.04,1.06,3.37,3.91,65.76,73.04,147.88,17.36,18.59,239.37,2.25,0.3
2018,02,2018-02-25,대정1,33.2025,126.251667,구름많음,19,저층,10,2,14.03,34.43,8.24,8.74,1.01,1.74,4.24,57.57,63.55,152.14,17.36,23.46,230.78,3.65,0.28
2018,02,2018-02-25,대정2,33.22,126.3275,구름많음,29,저층,10.2,2,14.09,34.42,8.22,9.02,1.32,3.46,4.55,70.08,78.09,158.52,18.91,21.37,260.43,2.55,0.37
2018,02,2018-02-25,대정3,33.237778,126.202778,구름많음,28,저층,10.1,2,14.06,34.4,8.23,9.77,0.92,3.33,4.54,67.68,75.54,157.51,17.95,20.53,244.72,4.05,0.29
2018,02,2018-02-25,서귀포2,33.229444,126.4125,구름조금,25,저층,9.8,2,14.27,34.42,8.24,9.04,1.01,27.92,3.46,66.37,97.75,202.16,18.32,19.65,239.54,25.35,0.3
2018,02,2018-02-25,성산포1,33.48,126.938611,구름많음,18,저층,10,2,13.37,34.51,8.27,9.08,0.72,7.53,2.83,65.8,76.16,168.88,18.97,20.54,247.6,4.05,0.32
2018,02,2018-02-25,성산포2,33.411389,126.938611,구름많음,50,저층,10.5,2,13.38,34.5,8.26,9.22,0.89,1.76,4.51,54.81,61.08,185.93,15.81,23,205.21,5.27,0.33
2018,02,2018-02-25,제주1,33.526944,126.532778,구름많음,14,저층,11.1,2,13.9,34.43,8.32,9.21,0.54,3.58,2.65,58.76,64.99,135.1,16.03,17.7,242.17,3.95,0.34
2018,02,2018-02-25,제주2,33.500556,126.427778,구름많음,26,저층,11,2,13.85,34.43,8.31,9.11,0.51,6.06,2.35,57.16,65.58,104.22,16.99,17.1,225.01,2.55,0.3
2018,02,2018-02-25,제주3,33.533889,126.568333,구름많음,18,저층,12,2,13.79,34.43,8.31,9.2,0.64,0.92,5.38,61.21,67.51,148.88,16.93,18.89,237.8,6.95,0.32
2018,02,2018-02-25,조천1,33.5375,126.855556,구름많음,16,저층,13,2,13.55,34.48,8.36,8.94,0.82,5.12,34.73,63.71,103.57,123.16,17.64,21.18,243.4,5.45,0.39
2018,02,2018-02-25,조천2,33.573889,126.732778,구름많음,43,저층,10,2,13.73,34.47,8.3,8.87,0.57,6.68,18.56,61.32,86.56,149.93,18.29,20.11,236.96,6.25,0.41
2018,02,2018-02-25,조천3,33.560556,126.666389,구름많음,28,저층,9,1,13.78,34.46,8.3,8.85,0.59,5.61,2.8,62.71,71.12,155.95,18.29,18.66,232.82,4.05,0.38
2018,02,2018-02-25,한림1,33.376111,126.185,구름많음,26,저층,10,2,13.94,34.43,8.31,8.83,1.39,10.53,3.93,67.2,81.66,155.11,17.08,17.41,243.66,3.85,0.3
2018,02,2018-02-25,한림2,33.463056,126.274444,구름많음,32,저층,12,1,13.92,34.44,8.29,8.97,1.07,5.4,3.88,60,69.29,163.98,15.22,17.17,207.28,7.25,0.32
2018,02,2018-02-25,한림3,33.294444,126.16,구름많음,20,저층,12,2,13.89,34.39,8.24,8.99,0.96,6.68,3.78,68.35,78.81,152.42,17.55,23.38,232.2,5.25,0.35
2017,11,2017-11-01,대정1,33.2025,126.251667,구름조금,20,표층,16.2,1,22.61,34.12,8.15,7.26,1.41,3.63,0.24,4.35,8.22,81.86,13.11,14.16,107.6,2.05,0.22
2017,11,2017-11-01,대정2,33.22,126.3275,구름조금,30,표층,15.5,1,23,34.12,8.14,8.01,0.9,44.94,0.1,0.88,45.92,97.61,13.08,14.06,98.76,2.05,0.3
2017,11,2017-11-01,대정3,33.237778,126.202778,구름조금,27,표층,15,1,22.4,34.09,8.18,7.45,1.59,1.43,0.8,9.91,12.14,68.85,12.65,13.63,126.25,1.85,0.27
2017,11,2017-11-01,서귀포1,33.2625,126.661111,맑음,29,표층,14.5,1,22.65,33.98,8.19,7.29,1.13,1.96,0.95,21.7,24.61,127.58,12.43,13.55,159.99,1.95,0.43
2017,11,2017-11-01,서귀포2,33.229444,126.4125,구름조금,24,표층,15.2,1,23.01,34.12,8.12,8.68,0.62,3.15,0.84,19.5,23.49,271.04,14.01,15.47,103.74,5.7,0.3
2017,11,2017-11-01,서귀포3,33.229444,126.566944,맑음,51,표층,17,1,23.2,34.15,8.2,7.28,0.81,3.18,0.69,6.68,10.54,100.31,12.62,13.53,124.71,1.4,0.49
2017,11,2017-11-01,성산포1,33.48,126.938611,맑음,18,표층,12,1,21.26,33.87,8.13,7.45,1.09,1.75,1.74,26.38,29.86,136.29,13.21,14.66,184.04,1.45,0.37
2017,11,2017-11-01,성산포2,33.411389,126.938611,맑음,49,표층,10.5,1,21.86,34.01,8.18,7.65,1.47,4.2,1.53,13.66,19.39,117.77,11.28,12.2,161.92,2.3,0.5
2017,11,2017-11-01,제주1,33.526944,126.532778,맑음,15,표층,9,1,20.67,33.24,8.13,8.56,1.24,6.89,4.68,28.11,39.68,94.07,11.97,13.78,200.23,1.45,0.46
2017,11,2017-11-01,제주2,33.500556,126.427778,구름조금,25,표층,13.5,1,20.64,33.2,8.05,7.85,1.05,10.68,4.12,27.83,42.63,154.48,11.53,12.39,199.53,1.35,0.39
2017,11,2017-11-01,제주3,33.533889,126.568333,맑음,20,표층,8.5,1,21,33.55,8.14,7.48,0.81,7.31,3.18,29.64,40.13,122.54,11.97,13.61,205.18,0.8,0.55
2017,11,2017-11-01,조천1,33.5375,126.855556,맑음,17,표층,12,1,21.25,33.76,8.18,7.65,0.33,3.01,2.35,24.28,29.64,107.81,13.58,14.49,182.78,0.1,0.61
2017,11,2017-11-01,조천2,33.573889,126.732778,맑음,42,표층,12,1,21.19,33.6,8.16,7.77,0.52,5.01,1.79,19.52,26.32,114.18,13.11,14.34,180.96,0.95,0.69
2017,11,2017-11-01,조천3,33.560556,126.666389,맑음,27,표층,9.5,1,21.1,33.62,8.14,8.07,1.2,2.24,3.25,28.15,33.64,145.19,13.52,14.28,199.86,1.35,0.47
2017,11,2017-11-01,표선1,33.280833,126.7675,맑음,45,표층,16.5,1,22.59,34.03,8.19,7.29,1.71,3.09,0.94,9.77,13.8,112.49,11.9,12.4,132.89,2.15,0.36
2017,11,2017-11-01,표선2,33.325556,126.865556,맑음,33,표층,12,1,21.92,33.98,8.17,7.58,0.98,2.46,0.73,19.17,22.36,95.45,11.81,12.7,169.46,1.95,0.36
2017,11,2017-11-01,한림1,33.376111,126.185,구름조금,28,표층,12.5,1,21.59,33.8,8.14,7.31,1.59,6.68,2.31,20.79,29.78,63.6,12.49,13.82,163.3,1.65,0.25
2017,11,2017-11-01,한림2,33.463056,126.274444,맑음,34,표층,15,1,20.38,32.81,8.16,8.96,1.75,6.19,4.87,17.84,28.9,123.13,10.82,11.41,186.06,1.25,0.23
2017,11,2017-11-01,한림3,33.294444,126.16,구름조금,34,표층,10.5,1,21.38,33.81,8.15,7.26,1.58,3.96,2.58,34.03,40.57,121.97,12.34,13.54,182.73,4.9,0.24
2017,11,2017-11-01,대정1,33.2025,126.251667,구름조금,20,저층,16.2,1,22.62,34.12,8.17,7.68,3.01,3.72,0.43,4.02,8.18,126.28,12.06,13.63,104.83,1.85,0.28
2017,11,2017-11-01,대정2,33.22,126.3275,구름조금,30,저층,15.5,1,23.03,34.13,8.16,7.38,2.91,27.64,0.22,1.43,29.29,83.52,12.87,14.26,98.9,2.05,0.3
2017,11,2017-11-01,대정3,33.237778,126.202778,구름조금,27,저층,15,1,22.4,34.08,8.18,7.83,2.33,1.3,0.18,10.95,12.43,137.58,12.43,13.21,130.9,1.85,0.24
2017,11,2017-11-01,서귀포1,33.2625,126.661111,맑음,29,저층,14.5,1,22.51,34.05,8.18,7.04,1.19,3.78,0.6,16.93,21.31,132.5,12.8,13.74,151.51,1.35,0.45
2017,11,2017-11-01,서귀포2,33.229444,126.4125,구름조금,24,저층,15.2,1,23.05,34.13,8.2,7.65,1.48,0.67,0.21,4.65,5.53,201.47,12.87,13.97,100.13,5.5,0.31
2017,11,2017-11-01,서귀포3,33.229444,126.566944,맑음,51,저층,17,1,23.1,34.13,8.19,7.51,1.29,0.83,0.18,5.6,6.61,96.85,13.24,14.67,125.94,2.35,0.59
2017,11,2017-11-01,성산포1,33.48,126.938611,맑음,18,저층,12,1,21.18,33.85,8.17,7.49,1.54,3.01,2.45,44.11,49.57,138.77,13.52,14.77,199.19,0.55,0.29
2017,11,2017-11-01,성산포2,33.411389,126.938611,맑음,49,저층,10.5,1,21.44,34.02,8.17,7.44,1.75,2.25,1.71,20.83,24.79,130.63,13.64,14.77,187.4,0.35,0.35
2017,11,2017-11-01,제주1,33.526944,126.532778,맑음,15,저층,9,1,20.86,33.53,8.13,8.82,1.27,7.45,3.11,34.78,45.33,119.92,13.45,15.56,217.31,0.95,0.33
